text,label
almanya diye bit ülke yok avrupa diye bir şey yok diyen senden daha iyi kimse sallayamaz bay stratejist ordu akp il başkanı da seni şikayet ediyor erdoğana,"['dış-politika', 'hükümet', 'güvenlik', 'siyasi-parti']"
erdoğanı tasvip eden türkler randevu istemesin diyen avusturyalı ırkçı doktoru ve pkk terör sözcüsü ramelowu hatırlıyor musunuz işte onlar koronavirüs ve rusya savaşı neticesi bu küresel krizi kullanarak erdoğanı sıkıştırmaya çalışan fırsatçılara kapılarını açıyorlar,"['terör', 'sağlık']"
kılıçdaroğlu sözüm söz cumhuriyetin yılında bin öğretmen ataması yapacağız sizin hayalleriniz bay kemalin hedefi olacak,"['ideoloji', 'siyasi-figür', 'eğitim']"
kılıçdaroğlu sizin evde birine tecavüz mü etti bu nasıl bir kin bu nasıl bir şerefsizlik senin anan baban da insanlık yok muydun sen hiç öğretemediler mı,"['siyasi-figür', 'mülteciler']"
pkkcılar yok olacak mayısta filmin adı bir halkın zaferi film yeniden seçilen cumhurbaşkanı erdoğanın başarısını ve balkon konuşmasını anlatıyor herkes davetlidir,"['siyasi-figür', 'kültür-ve-sanat']"
hak hukuk adalet ve kılıçdaroğlu şu an türkiyenin en demokratik insanı,"['ideoloji', 'siyasi-figür', 'adalet']"
erdoğan istanbulun içme suyu için ıstrancalarda adım basmadık yer bırakmadı istanbullu işçinin deniz suyu basılmış pis sularını depolamak için gece yarıları çeşme tıslaması nöbetindeydi her evin çatısı su tankları ile doluydu hazıra konan ekrem su kuyusu bile açamadı,"['iş-ve-istihdam', 'siyasi-figür']"
erdoğan yetmedi şimdi de kılıçdaroğlu dini kullanmaya başladı aklı olan sizin yalanlarınıza kanmaz,"['siyasi-figür', 'siyasi-manipülasyon']"
senin zaten bazı hesaplar peşinde olduğunu anlamıştık sen millete hizmet değil adama hizmet ediyorsun kabul et bu ses kaydı da yalan de da videosuna bir göz at,['siyasi-manipülasyon']
teşekkürler beyim elinize emeğinize sağlık olsun inşallah receptayyip erdoğan kazanacak doğru adam receptayyip erdoğan,"['seçim', 'siyasi-figür', 'sağlık']"
kimse kusura bakmasın ama erdoğan olmasa da bu şeyler yapılacak türk mühendisler doktorlar gibi dünyanın en iyilerinin içinde iktidar kim olursa olsun bu yenilikleri yaparlar,"['siyasi-figür', 'sağlık']"
mülteci turizmindeki hedefiniz kaç sayın erdoğan,"['mülteciler', 'siyasi-figür', 'ekonomi']"
necmettin erdoğan israil yahudi ilişkisi aracılığıyla,"['din', 'siyasi-figür', 'dış-politika']"
imam nikahı zinayı perdelemek için kullanılan araç bu kadın da kesin almancı erdoğan oldu ülkeye ne olduğu belirsiz milyon doldu pkk biterken hortladı ayrıca çanakkaleyi siz kazanmadınız sevmediğiniz atatürk ve silah arkadaşları kazandı hani iki ayyaş dediğiniz omurgasuzsiniz,"['siyasi-figür', 'güvenlik', 'terör']"
millet ittifakı kemal kılıçdaroğlu cumhur ittifakı da receptayyip erdoğanı aday gösterdiğinde muharrem ince çoktan aday olmuştu tek yapması gereken seçim takvimine uygun olarak imza toplama süreci başladığında imzayı toplamaktı,"['politik-strateji', 'seçim', 'siyasi-figür']"
kılıçdaroğlu iktidara gelirse kamuda başörtüsünü yasaklayacakmış bu demokrasiye uygun mu acaba sorarım size mini etek giyene de yasak gelecek mi o zaman özgürlük sadece sizin bakış açınızda olan insanlar için mi,"['ideoloji', 'sivil-haklar', 'siyasi-figür', 'din']"
cumhurbaşkanı erdoğan yükseköğrenimdeki gençlerimize bir defaya mahsus olmak üzere cep telefonu ve bilgisayar ediniminde vergi muafiyeti sağlayacağız ayrıca aylık gb ücretsiz internet vereceğiz,"['iş-ve-istihdam', 'mesleki-haklar', 'siyasi-figür', 'ekonomi']"
cumhurbaşkanı yükseköğrenimdeki gençlerimize bir defaya mahsus cep telefonu ve bilgisayar ediniminde vergi muafiyeti sağlayacak aylık gb ücretsiz internet vereceğiz,"['iş-ve-istihdam', 'mesleki-haklar', 'hükümet', 'ekonomi']"
eyyy erdoğan kimlerden bu ülkeye cumhurbaşkanı olmuş neden olmasın,"['siyasi-figür', 'hükümet']"
erdoğana tam olarak neresi benziyor anlamadım burada sert konuşma yok ki incenin hitabına bak kknın hitabına bak alakaları yok battıkça batıyorsunuz ve ayrıca hülya avşar yalakadır zaten kadın hakkında hiçbir şey bilmeden atmışsın belli ki yazık,"['siyasi-figür', 'sivil-haklar']"
zengin fakir görünse nasıl olurdu garipoğlu imamoğlu kılıçdaroğlu fulya beylikdüzü ismail saymaz deprem merkez bankası chp mhp ak parti iyi parti borsa altın son dakika trump bill gates,"['siyasi-figür', 'ekonomi', 'siyasi-parti']"
karamollaoğlundan erdoğan çıkışı abd kendine adam aradı,"['siyasi-figür', 'dış-politika']"
receptayyip erdoğan kazanacak durmak yok yola devam,"['siyasi-figür', 'seçim']"
tuvalet terliğine dönmüş kullanılıp çöpe atılmış receptayyip erdoğan büyük insan ki bunların rezil olmalarını sağladı,"['siyasi-figür', 'çevre-ve-şehircilik']"
videolar hatta photoshop yaptıkları fotolar üzerinden millet ittifakına kemal kılıçdaroğlu muhalefete saldırmak algı yaratmak iftira atmak bunlara da şahit oldunuz teşekkürler kılıçdaroğlu kızılay hizbullah konya adana hulusi akar istifa naci görür,"['siyasi-figür', 'politik-strateji', 'dernek', 'terör']"
kez milletvekili listesinde yer bulamayan ibrahim tatlıses sessizliğini bozdu benim meselem sayın erdoğan bir urfalı olarak utandım sizden sayın ibrahim bey teğeti çiğoti nedir seni kale alan yok sen kendi kendine gelin güveni yapıyorsun hala erdoğan,"['siyasi-figür', 'hükümet']"
kılıçdaroğlu kendine yalancı dediğini duymasın,"['siyasi-figür', 'siyasi-manipülasyon']"
kılıçdaroğlu mülakatı kaldıracağız kpssden ne aldıysanız atamasını yapacağız erdoğan kamuda mülakatı kaldırarak atamaları sınavlardaki başarı sıralamasına göre yapacağız,"['siyasi-figür', 'eğitim']"
cumhurbaşkanı erdoğanın açıkladığı ak parti seçim beyannamesinde marmara bölgesi istanbul ve büyüksehirler için risk azaltma programı kapsamında deprem ve afetler için özel maddeler yer aldı,"['afet', 'siyasi-parti', 'seçim', 'siyasi-figür']"
anlamadınız sanırım burada bana erdoğan seviciliği yapmayın kızılayın durumu içler acısı böyle bir kurumun bu hale gelmesinin sebebi depremde çadır satması söz konusu ahbap olunca saldırmasını biliyorsunuz ama,"['dernek', 'afet', 'siyasi-figür']"
kılıçdaroğlu rağmen millet ittifakı kazanacak,"['seçim', 'politik-strateji', 'siyasi-figür']"
onca genç küstürdünüz yurtdışına çıkmasına sebep oldunuz kimi intihar etti ruhsal çöküntü yaşadı şimdi mi seçime gün kala aklınıza geldi bu ama artık yeter bu seçimde güle güle erdoğan ve akp diyeceğiz,"['siyasi-parti', 'seçim', 'siyasi-figür']"
millet ittifakı cumhurbaşkanı adayı kemal kılıçdaroğlu konuşuyor,"['hükümet', 'siyasi-figür', 'politik-strateji', 'seçim']"
cumhurbaşkanı erdoğan şubat depremlerinin izlerini kerim devlet anlayışıyla yürüttüğümüz çalışmalar sayesinde kısa sürede sileceğiz,"['hükümet', 'afet', 'siyasi-figür']"
vallaha ben bu seçim receptayyip erdoğan değil de muharrem ince veya kemal kılıçdaroğlu diyorum ikisi arasında gelip gidiyorum fakat chp olarak atacağım oyumu hem izmir büyükşehir için hem türkiye,"['siyasi-parti', 'siyasi-figür']"
receptayyip erdoğan ile bir olmayıp da kocam kilo domuz etini dakika yedi diyen dinsizlerle mı bir olacaktık chp ile mi bir olacaktık diyen cemal enginyurt chp istanbul sıra adayı olarak gösterildi,"['seçim', 'siyasi-figür', 'siyasi-parti']"
sen refah partilisin erbakan hocaya sözümüz yok yerli ve milli olan erbakandı fatihten bir şey olmaz en azından babasının oğlu değil erbakanın ölmeden erdoğan hakkında söylediklerini ben unutmadım sen unuttun mu,"['siyasi-figür', 'sosyal-yardım']"
cumhurbaşkanı erdoğan arasında süper hızlı tren hattı kuracağız,"['ulaşım', 'siyasi-figür', 'çevre-ve-şehircilik']"
bu f gemisi değil miydi yahu pardon saçma sapan dış politikalarla f alamıyorduk peki işe yaradı mı rahip şaldık şleri kullanmıyoruz uçak parçalarını ve paramızı geri alamıyoruz oyum monşerlere oyum kemal kılıçdaroğlu,"['siyasi-figür', 'dış-politika', 'ekonomi']"
akp ve fetö zihniyetini meclise taşacaksak akpyi niye değiştiriyorsunuz erdoğan boşa demedi bir daha ki seçimde muhalefeti de dizayn edelim onlarda bizden olsun diye bu seçilenlerden hangisi devri sabık yapıta yolsuzluk dosyalarına evet diyecek,"['terör', 'adalet', 'siyasi-parti', 'siyasi-figür', 'seçim', 'yolsuzluk']"
işte bu yüzden millet vekilliğinde yeniden refah partisi cumhurbaşkanlığında erdoğan,"['sosyal-yardım', 'siyasi-figür']"
cumhurbaşkanı erdoğan depremzede kardeşlerimiz iftarını hurma ile açsın diye islam ülkeleri ton hurma gönderiyor bu bir anlayışın ifadesidir depremzede kardeşlerimizi bu ramazan yalnız bırakamayız demek,"['afet', 'siyasi-figür', 'din']"
cumhurbaşkanı erdoğan türkiye yüzyılı şefkatin üretimin istikrarın yüzyılıdır kalkınmanın huzurun istikbalini yüzyılıdır,"['siyasi-figür', 'ekonomi']"
cumhurbaşkanı erdoğan türkiye ulusal risk kalkanı modeliyle ülkemizin ilinin tamamını afetlere dirençli şehirler haline dönüştüreceğiz vatandaşımızın can ve mal güvenliği bizim için her şeyin önünde gelir,"['çevre-ve-şehircilik', 'güvenlik', 'siyasi-figür']"
kemal kılıçdaroğlu süleyman şah türbesini vatan toprağımızdan kaçıranlar bize milliyetçilik dersi veremez size söz süleyman şah türbesini vatan toprağımıza geri koyacağım,"['ideoloji', 'siyasi-figür', 'eğitim']"
kentsel dönüşüm için şehir şehir dil dökmüş erdoğan muhalefet ise gece yarılarına kadar kentsel dönüşüm istemiyoruz diye mitingler yapmış senin yargı mantığını sokayım amk cahil,"['çevre-ve-şehircilik', 'adalet', 'konut', 'siyasi-figür', 'hükümet']"
kemal kılıçdaroğlu üzerine kocaman bir tez yazılabilir ülkeyi karlığa gömen adamdır kendisi rtenin sigortasıdır,"['siyasi-figür', 'ekonomi']"
cumhurbaşkanımız erdoğan türkiye ulusal risk kalkanı modeli ile ülkemizin ilinin tamamını afetlere dirençli şehirler haline dönüştüreceğiz,"['çevre-ve-şehircilik', 'hükümet', 'siyasi-figür']"
son ankette ilginç detaylar muharrem ince çekilse dahi oyların blok halinde kemal kılıçdaroğlu gitmediği görüldü,"['siyasi-figür', 'seçim']"
vebali boynunuza sizden dolayı bu dönem m vekilliğinde yeniden refah partisine oy vereceğim ve de verdireceğim al ünü kına yaparsın kendine ölümüne recep tayyib erdogan,"['seçim', 'sosyal-yardım']"
tamamen şahsi fikrim ve saha gözlemlerim ak parti vekil chp vekil vekil ise mhp ve ip arasında gelir gider eğer ak parti tabanı toparlar da sahaya top yekün inerse başarı kaçınılmaz vekil zaten sayın erdoğanın vekil sayısı ekstra teşkilat almalı aksi başarı olmaz,['siyasi-parti']
gerçek aile saltanatı chpyi erdoğan toprak eşi tepki çekmesin diye iyi partiden vekil adayı,"['siyasi-figür', 'siyasi-parti', 'seçim']"
erdoğan gençlerimize bir defaya mahsus olmak üzere cep telefonu ve bilgisayar ediniminde vergi muafiyeti sağlayacağız dedi,"['siyasi-figür', 'ekonomi']"
süleyman efsane kapak akpden sizden hesap sormazsak yuh olsun bize ömrünü demokrasiye özgürlüğe adalete adamış yiğit sera kadıgil barış atay erkan baş ahmet şık bir oy tipe bir oy kılıçdaroğlu,"['sivil-haklar', 'siyasi-figür', 'adalet', 'ideoloji', 'siyasi-parti']"
çevre ve şehircilik bakanı sn murat kurum çok iyi ifade etti kemal kılıçdaroğlu deprem konutlarını bedava vereceğim diyor ya izmirde neden vermemişler kendisi izmir vekili ve izmir büyük şehirde kendilerinin izmirde ki depremzedelere konutları yine devletimiz yaptı yani ak parti,"['hükümet', 'siyasi-figür', 'çevre-ve-şehircilik', 'afet', 'siyasi-parti']"
kemal kılıçdaroğlu hıyar benzetmesi yapan bor troll sorsan müslüman milliyetçi ve saygılı biridir,"['ideoloji', 'siyasi-figür', 'din']"
öğrencilere mühendislik bursu staj ve iş imkanı sağlayacaklar,['eğitim']
sakince chp ye kılıçdaroğlu seçimi kaybettirmek üzere satın alınmış bir mekanizma olarak modlanmış ucube bir adam,"['seçim', 'siyasi-figür', 'siyasi-parti']"
buldukları şeylerle hatta photoshop yaparak terör üzerinden iftira atmak ama asıl kendileri bu devletin kaynaklarını millete gitmesi gereken paraları cebine indiren teşekkürler kılıçdaroğlu kızılay hizbullah konya adana hulusi akar istifa naci görür,"['siyasi-figür', 'terör']"
azınlık cemaatleri erdogancıdır vakıf malları erdoğan zamanında iade edildi erdoğan zamanında adam yerine koyulup muhatap alındılar,"['siyasi-figür', 'dernek']"
türkiye savunma harcamasını katına çıkarıyor erdoğan milyar dolar olan savunma bütçesinin milyar dolara çıkarılacağını açıkladı,"['siyasi-figür', 'ekonomi']"
cumhurbaşkanı erdoğan yükseköğrenimdeki gençlerimize bir defaya mahsus olmak üzere cep telefonu ve bilgisayar ediniminde vergi muafiyeti sağlayacağız ayrıca aylık gb ücretsiz internet vereceğiz,"['iş-ve-istihdam', 'mesleki-haklar', 'siyasi-figür', 'ekonomi']"
selahattin demirtaş serbest zaten yıllardır yargılanmadan tayyiperdoğanın özel esiri olarak içeride kesinleşmiş cezası yok asıl siz pazarlık konusu yapmak için adamı çıkarmıyorsunuz kılıçdaroğlu hukuk bilimini çalıştıracağım diyor hukuk fakülteleri var bilir misin insan hakları,"['siyasi-figür', 'adalet']"
boş boş konuşma yapıyor sadece buna kim inanır chp zihniyetinin şu millete yaptıklarını ne çabuk unuttuk yıllardır allah razı receptayyip erdoğan geldi de özgürlük geldi bu ülkeye,"['sivil-haklar', 'siyasi-figür', 'siyasi-parti']"
ysk ya şikayet ettiniz önünü kesemediniz anayasa mahkemesine gittiniz netice alamadınız pkk ya terör örgütü değildir diyenlere demokrasi var diploması yok diye önünü kesmeye çalıştığınız erdoğanın demokratik hakkı yok öylemi,"['terör', 'adalet', 'ideoloji']"
kara trenden hızlı trene türkiye erdoğanla çağ atladı,"['ulaşım', 'çevre-ve-şehircilik']"
belki ekonomik olarak zorlanır diye düşünüyoruz ama plansız programsız sayın erdoğanın yaptığı bir iş yoktur özellikle karadeniz gazi ve doğuda petrolle güvendikleri düşünüyorum yoksa deprem maliyeti çok yüksek ve uzun yıllar sürecek bir hasar,"['ekonomi', 'afet']"
cumhur başkanına istediğin hakareti et sonra profile erdoğannın resmini koy silivriden bahsetti onun bunun çocukları ülkeyi terk edeceksiniz,['hükümet']
kılıçdaroğlu oy depreminde mücbir sebeple sgk girişleri yapılamayan mağdurlar için oy mu kılıçdaroğluna oy güne yıl adaletsizliğe uğrayan sonrası şıklılar için oy mu söz istiyoruz,"['afet', 'siyasi-figür', 'adalet']"
cumhurbaşkanı receptayyip erdoğan yüksek ögrenimdeki üniversiteli gençlere telefon ve bilgisayar alımında vergi muafiyeti olacak hayırlı olsun,"['hükümet', 'ekonomi', 'siyasi-figür', 'eğitim']"
adam gibi adam ya elhamdülillah erdoğan için ümmetin duası sesi sevdiği umudu erdoğan dünya liderimiz o elhamdülillah erdoğan var,"['siyasi-figür', 'din']"
şeftali bu adamlar yıllardır apoya özgürlük diye bağırıyorlar yıllardır apo çıkacak veya çıkartacağız diye konuşmalar yapıyorlar bu konuşmanın kılıçdaroğlu ile ne alakası var bu tarz konuşmalar yeni değil ki,"['sivil-haklar', 'siyasi-figür', 'terör']"
yunan medya batı kılıçdaroğlunun yanında iması erdoğanı istiyoruz çünkü batı bizi destekleyecek abdye açılan yunan üslerinde daha fazla amerikan askerinin konuşlandırılmasına izin verildi çakal yunan ince hasan peşinde masa buna ne der acaba,"['güvenlik', 'siyasi-figür', 'adalet']"
bir yasa istiyoruz çocuk işçileri sevindirecek bir yasa istiyoruz mesleki eğitimi özendirecek bir yasa istiyoruz yüzümüzü güldürecek bir yasa istiyoruz staj mağduriyetini çözecek,['eğitim']
tayyiperdoğan asla kaybetmez kaybederse suriyelilerin sığınmacıların yüzünde kaybeder,"['mülteciler', 'siyasi-figür']"
başkan erdoğanın açıkladığı türkiye yüzyılı için seçim beyannamesindeki vaatleri özetledik asrın felaketi depremden etkilenen şehirlerimizi altyapısı okulları camileri hastaneleri çarşıları parkları spor alanları gibi sosyal donatılarıyla bütüncül bir bakış açısıyla tarihe vefa geçmişe saygı anlayışıyla yeniden inşa edeceğiz bin konutun yapımını bir yılda önemli ölçüde tamamlamayı hedefliyoruz deprem bölgesinde sanayi ve ticaret koridoru oluşturarak bölgenin sahip olduğu üretim ticaret ve ihracat potansiyelini ayağa kaldıracağız bu çerçevede sanayi ve teknoloji bakanlığının koordinasyonunda gap güneydoğu anadolu projesi ve dap doğu anadolu projesi bölge kalkınma idarelerinin ve kalkınma ajanslarının katılımıyla oluşturulacak bir program uygulamaya konulacaktır bu programı ile deprem bölgesinde bulunan illerimizi tarım sanayi ve hizmet sektörlerinde cazibe merkezine dönüştürecek bir eylem planı uygulanacaktır ulusal düzeyde risk azaltımı türkiye afet risk azaltma planı arap ve il afet risk azaltma planlarını irap olur yaşanan afetler çerçevesinde gözden geçirecek yeni gelişmeler ışığında ilave tedbirlerle detaylandıracağız afet risklerini esas alan bir şehir planlamasıyla tüm şehirlerimizdeki yapıları gözden geçireceğiz kentsel dönüşümde dirençli şehir konut finansman modeli öyle evini dönüştürmek isteyenlere yıla varan vadelerle uygun ödeme şartlarında finans desteği vereceğiz sosyal konut üretimini afet riski yüksek olan tüm bölgelerimizde yoğunlaştıracağız kanalistanbul kapsamında inşa edeceğimiz bin konutla birlikte bini anadolu bini avrupa yakasında olmak üzere iki kentsel dönüşüm rezerv şehrin kurulumunu gercekleştireceğiz sağlam toplumsal yapı eğitimin tüm kademelerinde müfredata değerler eğitimini entegre eden bir yaklaşımı hayata geçireceğiz mesleki eğitim merkezlerinde çırak ve kalfa sayısını milyona çıkartacağız uluslararası sıralamalarda ilk de en az üniversitemizin yer almasını sağlayacağız sağlık sağlıkta hizmet sunum kalitesinin yanı sıra tıbbi teknolojide ilaç endüstrisinde ve sağlık turizminde kapasitemizi geliştirecek ve bu alandaki üretimde yerlileşme oranını yükselteceğiz savunma sanayiinde yerlileşme yönündeki uygulamalarda sağlanan başarıların sağlık alanında da benzer şekilde hayata geçirilmesini sağlayacağız rekabetçi yenilikçi ve güçlü bir sağlık sanayiinin geliştirilmesi amacıyla sağlık endüstrileri başkanlığını kuracağız kamu alım garantileri dahil güçlü teşvik tedbirleri akreditasyon sertifikasyon mekanizmalarının geliştirilmesi ve işbirliğinin etkinleştirilmesi yoluyla küresel ölçekte güçlü bir sağlık endüstrileri ekosistemini oluşturacağız yerli ve milli aşı üretim kapasitemizi yapacağımız ilave yatırımlarla daha da artıracak ve ülkemizi bu alanda önemli bir ihracatçı konumuna getireceğiz sağlık turizminin geliştirilmesi için akreditasyon ve denetim altyapısını güçlendireceğiz yılında milyon sağlık turisti sayısı ve milyar dolar sağlık hizmeti ihracatını hedefliyoruz yılında bin kişiye düşen yatak sayısını den seviyesine çıkaracağız sağlık bakanlığı hastanelerinde nitelikli yatak oranını dan in üzerine çıkaracağız şehir hastanelerinde hastanemizi tamamlayıp toplam şehir hastanemizin sayısını ya toplam yatak sayısını binin üzerine çıkaracağız yüz bin kişiye düşen hekim sayısını den e yüz bin kişiye düşen hemşire ve ebe sayısını ten a çıkaracağız,"['eğitim', 'çevre-ve-şehircilik', 'afet', 'hükümet', 'ekonomi', 'sağlık']"
